Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,4.6289,10.65,0.1807,6810.0,279.0,E04001,4.4482,10.6500,0.1807,0.1697,0.5101,0.7094,7592.519999999999,4705.271999999999,10.035999999999998,2877.2119999999995,0.0,7592.519999999999,5718.439999999999,5708.403999999999,1.19088422716685
26,56,4.6289,10.65,0.2003,12200.0,566.0,E04001,4.4286,10.6500,0.2003,0.1893,0.5500,0.7062,11321.544,7522.891999999999,25.168,3773.432,0.0,11321.544,8734.960000000001,8709.74,1.3966864187128503
26,56,4.6289,10.65,0.2199,17400.0,619.0,E04001,4.4090,10.6500,0.2199,0.2089,0.5899,0.7031,16133.988,11293.411999999998,58.656,4781.919999999999,0.0,16133.988,12852.788,12794.131999999998,1.3537918776844369
26,56,4.6289,10.65,0.2396,21800.0,750.0,E04001,4.3893,10.6500,0.2396,0.2286,0.6300,0.7000,21783.424,15791.983999999999,113.048,5878.339999999999,0.0,21783.424,18024.915999999997,17911.816,1.2094369815648518
26,56,4.6289,10.65,0.2592,29100.0,940.0,E04001,4.3697,10.6500,0.2592,0.2482,0.6699,0.6968,27738.464,20511.971999999998,216.528,7009.964,0.0,27738.464,23852.764,23636.235999999997,1.2199844009692127
26,56,4.6289,10.65,0.2789,34800.0,1040.0,E04001,4.3500,10.6500,0.2789,0.2679,0.7100,0.6937,33557.835999999996,25045.904000000002,374.76399999999995,8137.116,0.0,33557.835999999996,29868.43599999999,29493.619999999995,1.165109549090552
26,56,4.6289,10.65,0.2985,42000.0,1130.0,E04001,4.3304,10.6500,0.2985,0.2875,0.7499,0.6906,38877.64399999999,29048.656,637.26,9191.728,0.0,38877.64399999999,35600.44799999999,34963.187999999995,1.1797604344754318
26,56,4.6289,10.65,0.3182,46300.0,1110.0,E04001,4.3107,10.6500,0.3182,0.3072,0.7900,0.6874,43540.06799999999,32393.035999999996,1020.4999999999999,10126.532,0.0,43540.06799999999,40815.788,39795.288,1.134364966811372
26,56,4.6289,10.65,0.3378,51300.0,1090.0,E04001,4.2911,10.6500,0.3378,0.3268,0.8299,0.6843,47327.123999999996,34926.892,1521.416,10878.815999999999,0.0,47327.123999999996,45263.816,43742.4,1.1333556145597623
26,56,4.6289,10.65,0.3575,54800.0,1030.0,E04001,4.2714,10.6500,0.3575,0.3465,0.8701,0.6812,50205.948000000004,36563.435999999994,2230.28,11412.232,0.0,50205.948000000004,48908.652,46678.372,1.120456151602788
26,56,4.6289,10.65,0.3771,55000.0,946.0,E04001,4.2518,10.6500,0.3771,0.3661,0.9100,0.6780,52003.691999999995,37198.407999999996,3113.7079999999996,11691.628,0.0,52003.691999999995,51539.64399999999,48425.988,1.067139695415824
26,56,4.6289,10.65,0.3968,55700.0,886.0,E04001,4.2321,10.6500,0.3968,0.3858,0.9501,0.6749,52769.132,36820.939999999995,4241.276,11706.916,0.0,52769.132,53150.292,48909.015999999996,1.0479716649534117
26,56,4.6289,10.65,0.4164,56900.0,863.0,E04001,4.2125,10.6500,0.4164,0.4054,0.9900,0.6718,52683.43599999999,35520.471999999994,5699.668,11463.296,0.0,52683.43599999999,53831.283999999985,48131.615999999995,1.0570061825016104
26,56,4.6289,10.65,0.4361,55000.0,811.0,E04001,4.1928,10.6500,0.4361,0.4251,1.0301,0.6686,51848.73199999999,33466.888,7401.16,10980.632,0.0,51848.73199999999,53620.215999999986,46219.004,1.0257325334161282
26,56,4.6289,10.65,0.4557,54500.0,809.0,E04001,4.1732,10.6500,0.4557,0.4447,1.0700,0.6655,50605.515999999996,30918.107999999997,9386.988,10300.42,0.0,50605.515999999996,52811.304000000004,43424.316,1.0319760330099026
26,56,4.6289,10.65,0.4753,53300.0,796.0,E04001,4.1536,10.6500,0.4753,0.4643,1.1099,0.6624,49309.05199999999,28104.232,11737.751999999999,9467.068,0.0,49309.05199999999,51761.31999999998,40023.56799999999,1.0297264443797032
26,56,4.6289,10.65,0.495,53700.0,815.0,E04001,4.1339,10.6500,0.4950,0.484,1.1500,0.6592,48011.547999999995,25212.512,14272.18,8526.856,0.0,48011.547999999995,50547.64,36275.46,1.0623641380685627
26,56,4.6289,10.65,0.5146,51600.0,794.0,E04001,4.1143,10.6500,0.5146,0.5036,1.1899,0.6561,46950.176,22419.539999999997,16989.856,7540.780000000001,0.0,46950.176,49444.876000000004,32455.019999999997,1.043586397102098
26,56,4.6289,10.65,0.5343,51500.0,806.0,E04001,4.0946,10.6500,0.5343,0.5233,1.2300,0.6530,46253.324,19857.395999999997,19850.012,6545.967999999999,0.0,46253.324,48627.592,28777.631999999998,1.0590695093435842
26,56,4.6289,10.65,0.5539,50800.0,801.0,E04001,4.0750,10.6500,0.5539,0.5429,1.2699,0.6498,45799.468,17459.832,22747.971999999998,5591.715999999999,0.0,45799.468,47989.864,25241.943999999996,1.058556865258047
26,56,4.6289,10.65,0.5736,49900.0,788.0,E04001,4.0553,10.6500,0.5736,0.5626,1.3100,0.6467,45625.216,15298.92,25628.147999999997,4698.148,0.0,45625.216,47604.18,21976.032,1.0482272775205874
26,56,4.6289,10.65,0.5932,48600.0,765.0,E04001,4.0357,10.6500,0.5932,0.5822,1.3499,0.6436,45668.948,13392.859999999997,28382.120000000003,3893.9679999999994,0.0,45668.948,47429.876,19047.755999999998,1.0246706105662178
26,56,4.6289,10.65,0.6129,49200.0,760.0,E04001,4.0160,10.6500,0.6129,0.6019,1.3901,0.6404,46060.82000000001,11707.019999999999,31172.543999999998,3181.2560000000003,0.0,46060.82000000001,47607.71600000001,16435.172,1.033445922925603
26,56,4.6289,10.65,0.6325,50200.0,759.0,E04001,3.9964,10.6500,0.6325,0.6215,1.4300,0.6373,46441.772,10237.968,33634.172,2569.632,0.0,46441.772,47788.935999999994,14154.764,1.0504523473801552
26,56,4.6289,10.65,0.6522,50100.0,735.0,E04001,3.9767,10.6500,0.6522,0.6412,1.4701,0.6342,46793.708,8948.315999999999,35796.01999999999,2049.372,0.0,46793.708,47957.884,12161.864000000001,1.0446666078928755
26,56,4.6289,10.65,0.6522,52300.0,841.0,E04001,3.9767,10.6500,0.6522,0.6412,1.4701,0.6342,46793.708,8948.315999999999,35796.01999999999,2049.372,0.0,46793.708,47957.884,12161.864000000001,1.0905401914730017
26,56,4.6289,10.65,0.6718,50400.0,719.0,E04001,3.9571,10.6500,0.6718,0.6608,1.5100,0.6310,47002.07199999999,7829.172,37554.556000000004,1618.3439999999998,0.0,47002.07199999999,48003.852,10449.296000000002,1.049915744261523
26,56,4.6289,10.65,0.6718,50000.0,756.0,E04001,3.9571,10.6500,0.6718,0.6608,1.5100,0.6310,47002.07199999999,7829.172,37554.556000000004,1618.3439999999998,0.0,47002.07199999999,48003.852,10449.296000000002,1.041583079624527
26,56,4.6289,10.65,0.6915,50700.0,705.0,E04001,3.9374,10.6500,0.6915,0.6805,1.5501,0.6279,47130.2,6848.555999999998,39018.979999999996,1262.664,0.0,47130.2,47988.564,8969.583999999999,1.0565017115327726
26,56,4.6289,10.65,0.6915,50600.0,726.0,E04001,3.9374,10.6500,0.6915,0.6805,1.5501,0.6279,47130.2,6848.555999999998,39018.979999999996,1262.664,0.0,47130.2,47988.564,8969.583999999999,1.0544178817269882
26,56,4.6289,10.65,0.7111,49300.0,687.0,E04001,3.9178,10.6500,0.7111,0.7001,1.5900,0.6248,47103.16,5997.939999999999,40129.492,975.6759999999998,0.0,47103.16,47837.66,7708.116,1.0305688029054931
26,56,4.6289,10.65,0.7307,47800.0,652.0,E04001,3.8982,10.6500,0.7307,0.7197,1.6299,0.6216,46920.119999999995,5255.795999999999,40918.95599999999,745.3679999999998,0.0,46920.119999999995,47547.91599999998,6628.959999999999,1.0053016834638981
26,56,4.6289,10.65,0.7504,48900.0,653.0,E04001,3.8785,10.6500,0.7504,0.7394,1.6700,0.6185,46598.759999999995,4604.704,41432.352000000006,561.7560000000001,0.0,46598.759999999995,47134.619999999995,5702.319999999999,1.0374539987805143
26,56,4.6289,10.65,0.77,47400.0,625.0,E04001,3.8589,10.6500,0.7700,0.759,1.7099,0.6154,46145.528,4038.788,41688.295999999995,418.444,0.0,46145.528,46603.38799999999,4915.092000000001,1.0170934353528118
26,56,4.6289,10.65,0.7897,46700.0,612.0,E04001,3.8392,10.6500,0.7897,0.7787,1.7500,0.6122,45637.28,3541.5119999999993,41788.968,306.79999999999995,0.0,45637.28,46028.268,4239.3,1.0145939012956127
26,56,4.6289,10.65,0.8093,46100.0,601.0,E04001,3.8196,10.6500,0.8093,0.7983,1.7899,0.6091,45086.496,3108.56,41756.10399999999,221.832,0.0,45086.496,45420.908,3664.803999999999,1.0149510881640675
26,56,4.6289,10.65,0.829,45800.0,598.0,E04001,3.7999,10.6500,0.8290,0.818,1.8300,0.6060,44515.12,2727.3999999999996,41630.212,157.50799999999998,0.0,44515.12,44801.276,3171.064,1.022292311495771
26,56,4.6289,10.65,0.8486,45300.0,594.0,E04001,3.7803,10.6500,0.8486,0.8376,1.8699,0.6028,43979.51999999999,2394.9639999999995,41474.471999999994,110.08399999999999,0.0,43979.51999999999,44224.90799999998,2750.4359999999997,1.0243096492139683
26,56,4.6289,10.65,0.8683,44500.0,586.0,E04001,3.7606,10.6500,0.8683,0.8573,1.9101,0.5997,43467.63199999999,2101.892,41290.39199999999,75.39999999999999,0.0,43467.63199999999,43678.28399999999,2387.9439999999995,1.0188129185661234
26,56,4.6289,10.65,0.8879,44100.0,583.0,E04001,3.7410,10.6500,0.8879,0.8769,1.9500,0.5966,43019.808000000005,1845.8960000000002,41123.211999999985,50.699999999999996,0.0,43019.808000000005,43201.236000000004,2078.024,1.0208041269930332
26,56,4.6289,10.65,0.9076,44400.0,587.0,E04001,3.7213,10.6500,0.9076,0.8966,1.9901,0.5934,42622.736,1619.9039999999998,40969.448,33.384,0.0,42622.736,42779.255999999994,1809.808,1.037886212887854
26,56,4.6289,10.65,0.9272,43600.0,578.0,E04001,3.7017,10.6500,0.9272,0.9162,2.0300,0.5903,42293.00399999999,1422.252,40849.172,21.58,0.0,42293.00399999999,42428.51599999999,1579.3439999999996,1.02761077007737
26,56,4.6289,10.65,0.9469,43800.0,578.0,E04001,3.6820,10.6500,0.9469,0.9359,2.0701,0.5872,42011.943999999996,1247.6360000000002,40750.736,13.623999999999999,0.0,42011.943999999996,42129.46399999999,1378.78,1.0396524389676547
26,56,4.6289,10.65,0.9665,43800.0,578.0,E04001,3.6624,10.6500,0.9665,0.9555,2.1100,0.5840,41774.25199999999,1094.7559999999999,40671.01999999999,8.424,0.0,41774.25199999999,41876.63999999999,1205.5679999999998,1.045929186295749
26,56,4.6289,10.65,0.9861,44600.0,586.0,E04001,3.6428,10.6500,0.9861,0.9751,2.1499,0.5809,41580.55199999999,960.232,40615.172,5.096,0.0,41580.55199999999,41669.888,1054.664,1.0703172516326418
26,56,4.6289,10.65,1.0058,44500.0,579.0,E04001,3.6231,10.6500,1.0058,0.9948,2.1900,0.5778,41428.03599999999,841.2560000000001,40583.81599999999,3.016,0.0,41428.03599999999,41506.08799999999,922.324,1.0721318761719971
26,56,4.6289,10.65,1.0254,44000.0,571.0,E04001,3.6035,10.6500,1.0254,1.0144,2.2299,0.5747,41297.09999999999,736.9959999999999,40558.335999999996,1.768,0.0,41297.09999999999,41365.479999999996,807.1439999999999,1.0636888536045033
26,56,4.6289,10.65,1.0451,44100.0,565.0,E04001,3.5838,10.6500,1.0451,1.0341,2.2700,0.5715,41158.98799999999,644.8,40513.2,0.9879999999999999,0.0,41158.98799999999,41218.995999999985,705.7959999999999,1.0698950551828097
26,56,4.6289,10.65,1.0647,43900.0,559.0,E04001,3.5642,10.6500,1.0647,1.0537,2.3099,0.5684,41032.263999999996,564.044,40467.69999999999,0.572,0.0,41032.263999999996,41084.939999999995,617.2919999999999,1.0685180506531105
26,56,4.6289,10.65,1.0844,43000.0,546.0,E04001,3.5445,10.6500,1.0844,1.0734,2.3500,0.5652,40917.136,492.59600000000006,40424.227999999996,0.312,0.0,40917.136,40963.416000000005,539.1879999999999,1.0497171427304792
26,56,4.6289,10.65,1.104,43000.0,542.0,E04001,3.5249,10.6500,1.1040,1.093,2.3899,0.5621,40758.484,430.03999999999996,40328.288,0.156,0.0,40758.484,40799.147999999994,470.86,1.0539435774492156
26,56,4.6289,10.65,1.1237,42900.0,538.0,E04001,3.5052,10.6500,1.1237,1.1127,2.4301,0.5590,40625.416000000005,374.71199999999993,40250.652,0.104,0.0,40625.416000000005,40661.088,410.48799999999994,1.0550627666431356
26,56,4.6289,10.65,1.1237,43900.0,608.0,E04001,3.5052,10.6500,1.1237,1.1127,2.4301,0.5590,40625.416000000005,374.71199999999993,40250.652,0.104,0.0,40625.416000000005,40661.088,410.48799999999994,1.0796563043271246
26,56,4.6289,10.65,1.1433,43300.0,539.0,E04001,3.4856,10.6500,1.1433,1.1323,2.4700,0.5559,40452.87999999999,326.3,40126.528,0.052,0.0,40452.87999999999,40484.287999999986,357.76,1.0695507353371267
26,56,4.6289,10.65,1.1433,44100.0,569.0,E04001,3.4856,10.6500,1.1433,1.1323,2.4700,0.5559,40452.87999999999,326.3,40126.528,0.052,0.0,40452.87999999999,40484.287999999986,357.76,1.0893114879530552
26,56,4.6289,10.65,1.163,43700.0,544.0,E04001,3.4659,10.6500,1.1630,1.152,2.5101,0.5527,40272.804,283.556,39989.248,0.0,0.0,40272.804,40300.416000000005,311.16799999999995,1.0843560523047702
26,56,4.6289,10.65,1.163,43700.0,542.0,E04001,3.4659,10.6500,1.1630,1.152,2.5101,0.5527,40272.804,283.556,39989.248,0.0,0.0,40272.804,40300.416000000005,311.16799999999995,1.0843560523047702
26,56,4.6289,10.65,1.1826,43000.0,527.0,E04001,3.4463,10.6500,1.1826,1.1716,2.5500,0.5496,40052.064,246.16799999999998,39805.896,0.0,0.0,40052.064,40076.296,270.40000000000003,1.0729534485921552
26,56,4.6289,10.65,1.2023,42800.0,522.0,E04001,3.4266,10.6500,1.2023,1.1913,2.5901,0.5464,39842.868,213.2,39629.616,0.0,0.0,39842.868,39864.136000000006,234.468,1.0736467485461116
26,56,4.6289,10.65,1.2219,42200.0,514.0,E04001,3.4070,10.6500,1.2219,1.2109,2.6300,0.5433,39584.428,184.44399999999996,39399.984,0.0,0.0,39584.428,39603.096,203.112,1.0655732572019116
26,56,4.6289,10.65,1.2416,41300.0,502.0,E04001,3.3873,10.6500,1.2416,1.2306,2.6701,0.5402,39323.439999999995,159.172,39164.268,0.0,0.0,39323.439999999995,39339.768,175.5,1.0498282552149267
26,56,4.6289,10.65,1.2612,41500.0,500.0,E04001,3.3677,10.6500,1.2612,1.2502,2.7100,0.5371,39031.616,137.28,38894.335999999996,0.0,0.0,39031.616,39045.812000000005,151.47599999999997,1.0628540648610405
26,56,4.6289,10.65,1.2808,40200.0,484.0,E04001,3.3481,10.6500,1.2808,1.2698,2.7499,0.5339,38714.623999999996,118.24799999999999,38596.376,0.0,0.0,38714.623999999996,38726.89599999999,130.52,1.0380382667384447
26,56,4.6289,10.65,1.3005,41600.0,495.0,E04001,3.3284,10.6500,1.3005,1.2895,2.7900,0.5308,38385.515999999996,102.07599999999998,38283.439999999995,0.0,0.0,38385.515999999996,38395.812,112.372,1.0834514972622535
26,56,4.6289,10.65,1.3201,40300.0,480.0,E04001,3.3088,10.6500,1.3201,1.3091,2.8299,0.5277,38053.91199999999,97.188,37956.723999999995,0.0,0.0,38053.91199999999,38054.48399999999,97.75999999999999,1.0590079213792523
26,56,4.6289,10.65,1.3398,39800.0,473.0,E04001,3.2891,10.6500,1.3398,1.3288,2.8700,0.5245,37683.827999999994,82.836,37600.992,0.0,0.0,37683.827999999994,37693.08399999999,92.09199999999998,1.0558966201863453
26,56,4.6289,10.65,1.3594,38300.0,457.0,E04001,3.2695,10.6500,1.3594,1.3484,2.9099,0.5214,37301.056,70.356,37230.7,0.0,0.0,37301.056,37309.168,78.46799999999998,1.0265573330394289
26,56,4.6289,10.65,1.3791,38400.0,456.0,E04001,3.2498,10.6500,1.3791,1.3681,2.9501,0.5182,36904.295999999995,59.488,36844.808,0.0,0.0,36904.295999999995,36911.316,66.508,1.040331371550123
26,56,4.6289,10.65,1.3987,38600.0,454.0,E04001,3.2302,10.6500,1.3987,1.3877,2.9900,0.5151,36499.736,50.024,36449.712,0.0,0.0,36499.736,36505.872,56.16,1.0573641413085544
26,56,4.6289,10.65,1.4184,38500.0,453.0,E04001,3.2105,10.6500,1.4184,1.4074,3.0301,0.5120,36089.92399999999,41.80799999999999,36048.168,0.0,0.0,36089.92399999999,36095.227999999996,47.111999999999995,1.0666229896095962
26,56,4.6289,10.65,1.438,37900.0,447.0,E04001,3.1909,10.6500,1.4380,1.427,3.0700,0.5089,35675.38,34.73599999999999,35640.69599999999,0.0,0.0,35675.38,35679.956,39.31199999999999,1.0622210408555437
26,56,4.6289,10.65,1.4577,37600.0,442.0,E04001,3.1712,10.6500,1.4577,1.4467,3.1101,0.5057,35251.112,28.6,35222.511999999995,0.0,0.0,35251.112,35255.064000000006,32.552,1.0665134517980166
26,56,4.6289,10.65,1.4773,36500.0,430.0,E04001,3.1516,10.6500,1.4773,1.4663,3.1500,0.5026,34826.532,23.348,34803.184,0.0,0.0,34826.532,34829.912000000004,26.727999999999998,1.0479498196837247
26,56,4.6289,10.65,1.497,36600.0,429.0,E04001,3.1319,10.6500,1.4970,1.486,3.1901,0.4994,34399.299999999996,18.875999999999998,34380.424,0.0,0.0,34399.299999999996,34402.159999999996,21.735999999999997,1.063886686184821
26,56,4.6289,10.65,1.5166,35700.0,420.0,E04001,3.1123,10.6500,1.5166,1.5056,3.2300,0.4963,33975.24,15.079999999999997,33960.212,0.0,0.0,33975.24,33977.683999999994,17.524,1.0506896232244671
26,56,4.6289,10.65,1.5362,34700.0,411.0,E04001,3.0927,10.6500,1.5362,1.5252,3.2699,0.4932,33553.468,11.856,33541.612,0.0,0.0,33553.468,33555.548,13.936,1.0341061931100037
26,56,4.6289,10.65,1.5559,35100.0,413.0,E04001,3.0730,10.6500,1.5559,1.5449,3.3100,0.4901,33132.736,9.152,33123.583999999995,0.0,0.0,33132.736,33134.452,10.867999999999999,1.0593203714369563
26,56,4.6289,10.65,1.5559,36000.0,416.0,E04001,3.0730,10.6500,1.5559,1.5449,3.3100,0.4901,33132.736,9.152,33123.583999999995,0.0,0.0,33132.736,33134.452,10.867999999999999,1.0864824322430322
26,56,4.6289,10.65,1.5755,36000.0,425.0,E04001,3.0534,10.6500,1.5755,1.5645,3.3499,0.4869,32718.139999999996,6.9159999999999995,32711.224000000002,0.0,0.0,32718.139999999996,32719.595999999994,8.372,1.1002580838712068
26,56,4.6289,10.65,1.5755,35600.0,388.0,E04001,3.0534,10.6500,1.5755,1.5645,3.3499,0.4869,32718.139999999996,6.9159999999999995,32711.224000000002,0.0,0.0,32718.139999999996,32719.595999999994,8.372,1.0880329940504156
26,56,4.6289,10.65,1.5952,34500.0,373.0,E04001,3.0337,10.6500,1.5952,1.5842,3.3900,0.4838,32305.156,5.096,32300.059999999998,0.0,0.0,32305.156,32306.3,6.24,1.0679031643982753
26,56,4.6289,10.65,1.6148,34700.0,373.0,E04001,3.0141,10.6500,1.6148,1.6038,3.4299,0.4807,31900.543999999998,3.587999999999999,31896.904,0.0,0.0,31900.543999999998,31901.532,4.576,1.087722056733827
26,56,4.6289,10.65,1.6345,33800.0,366.0,E04001,2.9944,10.6500,1.6345,1.6235,3.4700,0.4775,31499.987999999998,2.444,31497.543999999998,0.0,0.0,31499.987999999998,31500.715999999997,3.1719999999999997,1.0729914837491314
26,56,4.6289,10.65,1.6541,34200.0,368.0,E04001,2.9748,10.6500,1.6541,1.6431,3.5100,0.4744,31108.063999999995,1.56,31106.503999999997,0.0,0.0,31108.063999999995,31108.635999999995,2.1319999999999997,1.0993731772746322
26,56,4.6289,10.65,1.6738,33000.0,356.0,E04001,2.9551,10.6500,1.6738,1.6628,3.5501,0.4713,30720.300000000003,0.884,30719.416,0.0,0.0,30720.300000000003,30720.716000000004,1.3,1.074193713453814
26,56,4.6289,10.65,1.6934,32800.0,353.0,E04001,2.9355,10.6500,1.6934,1.6824,3.5900,0.4681,30340.804,0.416,30340.388,0.0,0.0,30340.804,30341.115999999998,0.728,1.081041317003633
26,56,4.6289,10.65,1.7131,31700.0,343.0,E04001,2.9158,10.6500,1.7131,1.7021,3.6301,0.4650,29965.675999999992,0.156,29965.519999999997,0.0,0.0,29965.675999999992,29965.831999999995,0.312,1.0578715117938327
26,56,4.6289,10.65,1.7327,31900.0,345.0,E04001,2.8962,10.6500,1.7327,1.7217,3.6700,0.4619,29598.14,0.0,29598.14,0.0,0.0,29598.14,29598.244,0.104,1.0777666404804285
26,56,4.6289,10.65,1.7524,31000.0,336.0,E04001,2.8765,10.6500,1.7524,1.7414,3.7101,0.4587,29235.647999999994,0.0,29235.647999999994,0.0,0.0,29235.647999999994,29235.647999999994,0.0,1.0603493379041917
26,56,4.6289,10.65,1.772,30700.0,333.0,E04001,2.8569,10.6500,1.7720,1.761,3.7500,0.4556,28881.424,0.0,28881.424,0.0,0.0,28881.424,28881.424,0.0,1.062966978359516
26,56,4.6289,10.65,1.7916,30400.0,329.0,E04001,2.8373,10.6500,1.7916,1.7806,3.7899,0.4525,28533.128000000004,0.0,28533.128000000004,0.0,0.0,28533.128000000004,28533.128000000004,0.0,1.0654282278479947
26,56,4.6289,10.65,1.8113,30200.0,329.0,E04001,2.8176,10.6500,1.8113,1.8003,3.8300,0.4493,28188.575999999997,0.0,28188.575999999997,0.0,0.0,28188.575999999997,28188.575999999997,0.0,1.0713559989692278
26,56,4.6289,10.65,1.8309,31000.0,334.0,E04001,2.7980,10.6500,1.8309,1.8199,3.8699,0.4462,27851.876,0.0,27851.876,0.0,0.0,27851.876,27851.876,0.0,1.113030949872102
26,56,4.6289,10.65,1.8506,29000.0,318.0,E04001,2.7783,10.6500,1.8506,1.8396,3.9100,0.4431,27519.336,0.0,27519.336,0.0,0.0,27519.336,27519.336,0.0,1.0538044958642898
26,56,4.6289,10.65,1.8702,28900.0,315.0,E04001,2.7587,10.6500,1.8702,1.8592,3.9499,0.4399,27194.023999999998,0.0,27194.023999999998,0.0,0.0,27194.023999999998,27194.023999999998,0.0,1.0627334887988626
26,56,4.6289,10.65,1.8899,28400.0,311.0,E04001,2.7390,10.6500,1.8899,1.8789,3.9900,0.4368,26872.195999999996,0.0,26872.195999999996,0.0,0.0,26872.195999999996,26872.195999999996,0.0,1.056854452832958
26,56,4.6289,10.65,1.9095,28100.0,308.0,E04001,2.7194,10.6500,1.9095,1.8985,4.0300,0.4337,26557.804,0.0,26557.804,0.0,0.0,26557.804,26557.804,0.0,1.0580694096545031
26,56,4.6289,10.65,1.9292,28800.0,313.0,E04001,2.6997,10.6500,1.9292,1.9182,4.0701,0.4305,26247.103999999996,0.0,26247.103999999996,0.0,0.0,26247.103999999996,26247.103999999996,0.0,1.0972639114776246
26,56,4.6289,10.65,1.9488,28700.0,319.0,E04001,2.6801,10.6500,1.9488,1.9378,4.1100,0.4274,25942.903999999995,0.0,25942.903999999995,0.0,0.0,25942.903999999995,25942.903999999995,0.0,1.1062755349208402
26,56,4.6289,16.0,0.3623,35.6,1.76,E04001,4.2666,16.0000,0.3623,0.3375,0.0301,1.5301,52.727999999999994,16.432,0.0,36.244,0.0,52.727999999999994,12.635999999999996,12.584,2.8173472617917072
26,56,4.6289,16.0,0.3802,52.5,2.36,E04001,4.2487,16.0000,0.3802,0.3554,0.0701,1.5237,66.872,23.816,0.0,43.004000000000005,0.0,66.872,56.26399999999999,56.211999999999996,0.9331010948386181
26,56,4.6289,16.0,0.398,71.0,2.82,E04001,4.2309,16.0000,0.3980,0.3732,0.1099,1.5173,85.02,34.424,0.0,50.596,0.0,85.02,71.29199999999997,71.29199999999999,0.9959041687706899
26,56,4.6289,16.0,0.4159,87.8,3.42,E04001,4.2130,16.0000,0.4159,0.3911,0.1499,1.5109,108.78399999999999,49.608,0.104,59.123999999999995,0.0,108.78399999999999,90.94799999999998,90.89599999999999,0.9653868144434185
26,56,4.6289,16.0,0.4338,118.0,4.7,E04001,4.1951,16.0000,0.4338,0.409,0.1899,1.5045,139.984,71.08399999999999,0.312,68.58800000000001,0.0,139.984,116.68799999999999,116.37599999999999,1.011243658302482
26,56,4.6289,16.0,0.4517,144.0,5.29,E04001,4.1772,16.0000,0.4517,0.4269,0.2299,1.4981,180.80399999999997,101.036,0.832,78.93599999999999,0.0,180.80399999999997,150.48799999999997,149.656,0.9568869278613579
26,56,4.6289,16.0,0.4696,190.0,6.61,E04001,4.1593,16.0000,0.4696,0.4448,0.2699,1.4917,233.948,141.85599999999997,1.8199999999999996,90.27199999999999,0.0,233.948,194.79200000000003,192.97199999999998,0.9753994003860527
26,56,4.6289,16.0,0.4875,247.0,8.24,E04001,4.1414,16.0000,0.4875,0.4627,0.3099,1.4852,302.01599999999996,195.988,3.587999999999999,102.492,0.0,302.01599999999996,252.30399999999992,248.76799999999994,0.9789777411376756
26,56,4.6289,16.0,0.5054,313.0,10.0,E04001,4.1235,16.0000,0.5054,0.4806,0.3499,1.4788,387.14,265.096,6.5,115.544,0.0,387.14,325.832,319.33199999999994,0.960617741658278
